State Name,Year,Poverty Rate,All-Reported Spending per Child (2022 Dollars),State Spending per Child (2022 Dollars),Total All-Reported Spending (2022 Dollars),Total State Pre-K Spending (2022 Dollars),Number of 3-year-olds Enrolled in State Pre-K,Number of 4-year-olds Enrolled in State Pre-K,Percentage of 3-year-olds Enrolled in State Pre-K,Percentage of 4-year-olds Enrolled in State Pre-K,Total State Pre-K Enrollment,Assistant Teacher Degree Benchmark,Continuous Quality Improvement System Benchmark,Curriculum Supports Benchmark,Early Learning & Development Standards Benchmark,Maximum Class Size Benchmark,Meals Benchmark,Monitoring Benchmark,Screening & Referral Benchmark,Staff Professional Development Benchmark,Staff to Child Ratio Benchmark,Teacher Degree Benchmark,Teacher Specialized Training Benchmark,Quality Standards Met,3 Year Old Program,4 Year Old Program
Louisiana,2016.0,20.2,5637.402285348752,5531.254400829859,111958809.38702622,109850712.400481,0.0,19860.0,0.0,0.3215517380956236,19860.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,No,Yes
Louisiana,2017.0,21.4,5807.1773115928045,5697.462808044599,110649956.49508929,108559456.3444818,0.0,19054.0,0.0,0.311268664031104,19054.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,No,Yes
Louisiana,2018.0,19.0,5656.154440466778,5549.232530172631,106963536.62366724,104941536.37809463,0.0,18911.0,0.0,0.30974726876648156,18911.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,No,Yes
Louisiana,2019.0,17.9,5408.017681688183,5304.616337406901,101892461.14068706,99944276.41308342,0.0,18841.0,0.0,0.30377930411789367,18841.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,No,Yes
Louisiana,2020.0,15.5,5159.198036817766,5064.995828329988,105531395.84310739,103604489.66848992,0.0,20455.0,0.0,0.3317762314891408,20455.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,No,Yes
Louisiana,2021.0,18.4,5671.818140271989,5671.818140271989,99046960.18356974,99046960.18356974,100.0,17363.0,0.0016665277893508875,0.28090923798738066,17463.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Louisiana,2022.0,16.9,5037.612392331203,5037.612392331203,90651835,90651835,95.0,17900.0,0.0016271581255138394,0.30167691918766326,17995.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Maine,2002.0,13.4,,2875.4182215670153,,4140602.239056502,0.0,1440.0,0.0,0.09691748552968098,1440.0,Yes,,,No,No,No,No,No,Yes,No,Yes,No,3,No,Yes
Maine,2003.0,11.6,7479.468000597752,3422.8073901040557,10770433.920860762,4928842.64174984,0.0,1440.0,0.0,0.10829510415883283,1440.0,Yes,,,No,No,No,No,No,Yes,No,Yes,No,3,No,Yes
Maine,2004.0,11.6,7676.852853829192,3415.7259734743316,12620746.091695191,5615453.500391801,0.0,1644.0,0.0,0.11891500904159132,1644.0,Yes,No,,No,No,No,,No,Yes,No,Yes,No,3,No,Yes
Maine,2005.0,12.6,7355.814538526722,3333.87792792314,14130519.728509832,6404379.499540351,0.0,1921.0,0.0,0.14226468192253575,1921.0,Yes,No,,No,No,No,,No,Yes,No,Yes,No,3,No,Yes
Maine,2006.0,10.2,5488.924750216875,2837.686788438335,11460874.878452834,5925090.014259243,0.0,2088.0,0.0,0.15519548089787424,2088.0,Yes,No,,Yes,No,No,,No,Yes,No,Yes,No,4,No,Yes
Maine,2007.0,10.9,5419.99544552814,2845.755996390679,12265449.693230182,6439945.819832106,0.0,2263.0,0.0,0.16327561327561327,2263.0,Yes,No,,Yes,No,No,,No,Yes,No,Yes,No,4,No,Yes
Maine,2008.0,12.0,4708.365502797746,2419.829068661612,12594877.71998397,6473042.758669811,0.0,2675.0,0.0,0.1847120563458086,2675.0,Yes,No,,Yes,No,No,,No,Yes,No,Yes,Yes,5,No,Yes
Maine,2009.0,11.4,4036.2128481278874,2096.32936045472,11022897.28823726,5725075.48340184,0.0,2731.0,0.0,0.1897186523098298,2731.0,Yes,No,,Yes,No,No,,No,Yes,No,Yes,Yes,5,No,Yes
Maine,2010.0,12.6,5326.859432558422,2482.505698187148,19203328.25437311,8949433.041964669,0.0,3605.0,0.0,0.2444399240574993,3605.0,Yes,No,,Yes,No,No,,Yes,Yes,No,Yes,Yes,6,No,Yes
Maine,2011.0,13.4,6138.761399565752,2675.202968330425,24861983.668241296,10834572.021738222,0.0,3905.0,0.0,0.2686618507051944,4050.0,Yes,No,,Yes,No,No,,Yes,Yes,No,Yes,Yes,6,No,Yes
Maine,2012.0,12.8,6594.185329635495,2905.605367414843,31546582.61697621,13900416.077712609,0.0,4505.0,0.0,0.315630911511245,4784.0,No,No,,Yes,No,No,,Yes,Yes,No,Yes,Yes,5,No,Yes
Maine,2013.0,11.4,6741.717215748394,2924.857428873597,34301857.19372783,14881674.598108862,0.0,4850.0,0.0,0.34497474927092964,5088.0,Yes,No,,Yes,No,No,,Yes,Yes,No,Yes,Yes,6,No,Yes
Maine,2014.0,14.6,7376.8760869034,3340.031701736132,36382752.86060757,16473036.352962604,0.0,4721.0,0.0,0.35100371747211895,4932.0,Yes,No,,Yes,No,No,,No,Yes,No,Yes,Yes,5,No,Yes
Maine,2015.0,12.3,3321.5070395561424,3321.5070395561424,16873255.760945205,16873255.760945205,0.0,4797.0,0.0,0.3623659163015561,5080.0,Yes,No,,Yes,No,No,,No,Yes,No,Yes,Yes,5,No,Yes
Maine,2016.0,12.7,10219.729988929752,3908.4840946959894,55615770.59975571,21269970.443335574,0.0,5177.0,0.0,0.40175384137823994,5442.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
Maine,2017.0,12.0,10030.702483659517,4178.696418598049,54567021.51110777,22732108.517173387,0.0,5142.0,0.0,0.3857464366091523,5440.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
Maine,2018.0,11.6,8449.999119808854,4005.0548057402293,47725595.02868041,22620549.542820815,0.0,5551.0,0.0,0.4203392397395123,5648.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
Maine,2019.0,10.4,9493.634681645552,4100.040418168865,58053576.078262545,25071747.157102607,0.0,5805.0,0.0,0.44017288444040037,6115.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
Maine,2020.0,8.0,9365.205578994442,4331.089564203561,57642840.33871079,26657856.26767292,0.0,5886.0,0.0,0.4414941494149415,6155.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
Maine,2021.0,9.1,12584.088822648786,6085.153957701836,57622542.71890879,27863919.972316705,0.0,4413.0,0.0,0.3339892530084008,4579.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
Maine,2022.0,9.6,7372.221606152745,4055.6492577356466,41218091,22675135,0.0,5315.0,0.0,0.4066875812992578,5591.0,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,9,No,Yes
Maryland,2002.0,7.4,,3061.8530022035397,,62198481.88676271,1408.0,18374.0,0.019788065323102004,0.2516262445050054,20314.0,No,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes
Maryland,2003.0,8.6,8898.693052260414,3183.0283363817884,183037217.39194447,65471709.85103701,1426.0,18605.0,0.020204023802776992,0.2631467285225312,20569.0,No,,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
Maryland,2004.0,9.9,3264.610146661754,3264.610146661754,69833275.64724158,69833275.64724158,642.0,20749.0,0.008918029143341343,0.2921036701251531,21391.0,No,No,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes
Maryland,2005.0,9.7,3089.827674698639,3089.827674698639,72240171.03445418,72240171.03445418,702.0,22678.0,0.009253644776040706,0.31134847195145393,23380.0,No,No,,Yes,No,No,,Yes,Yes,Yes,Yes,Yes,6,Yes,Yes
Maryland,2006.0,8.4,7377.5868385667845,2826.934954401488,178677775.64324895,68465537.66064964,727.0,23492.0,0.009630031923489595,0.30717732128613834,24219.0,No,No,,Yes,No,No,,Yes,Yes,Yes,Yes,Yes,6,Yes,Yes
Maryland,2007.0,8.8,9296.987870263172,4423.406809667232,238690866.58113667,113566546.43139651,849.0,24825.0,0.01159091839938837,0.3401896565900184,25674.0,No,No,,Yes,No,No,,Yes,Yes,No,Yes,Yes,5,Yes,Yes
Maryland,2008.0,8.7,12281.961525956707,5410.675155337974,340443691.53799397,149978504.6308133,892.0,26827.0,0.011992309864078192,0.3674931506849315,27719.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
Maryland,2009.0,9.6,11552.313382447577,5237.229043458544,309844597.23062646,140467720.1746016,903.0,25918.0,0.01232058069093489,0.35109250755205157,26821.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
Maryland,2010.0,10.9,13395.356211966124,5716.548587430818,350248378.87427825,149470595.9155536,0.0,26147.0,0.0,0.359656121045392,26147.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,No,Yes
Maryland,2011.0,9.3,13268.168101281373,5947.756819944073,359182578.66978806,161011724.872706,0.0,27071.0,0.0,0.37137487310341044,27071.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,No,Yes
Maryland,2012.0,9.9,11289.901108313941,4738.58300838827,323026650.5110785,135580337.0360052,2925.0,25678.0,0.03937855921592913,0.3452086470208647,28612.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
Maryland,2013.0,10.5,5588.525078217113,5588.525078217113,164341756.97513065,164341756.97513065,3005.0,26402.0,0.041466578351824254,0.35316621632467426,29407.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
Maryland,2014.0,9.8,5562.336427195481,5562.336427195481,164261357.03150973,164261357.03150973,3173.0,26358.0,0.04340688655111561,0.3614894054721251,29531.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
Maryland,2015.0,9.6,4342.927195521442,4342.927195521442,131942471.12713693,131942471.12713693,3423.0,26631.0,0.04563026554335075,0.3595042995801666,30381.0,No,Yes,,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,8,Yes,Yes
Maryland,2016.0,7.1,9196.899799437177,4200.771237176859,291909599.63413596,133332479.06799352,3733.0,27003.0,0.05046162996607054,0.35728178462271265,31740.0,No,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Maryland,2017.0,7.8,9197.538508381216,4186.594784629369,288637153.47001934,131383717.53123885,3574.0,27496.0,0.048851831601968286,0.37217612582736637,31382.0,No,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Maryland,2018.0,8.0,9563.150262459152,4640.676737246013,300990591.36063933,146060659.628081,3574.0,27588.0,0.048787812602380694,0.37583270894353243,31474.0,No,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Maryland,2019.0,7.0,9514.332669297497,4721.223336069944,305048534.0430164,151371862.60107455,4000.0,27780.0,0.05378729812954671,0.37918185168502516,32062.0,No,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Maryland,2020.0,9.4,9797.889072725524,5329.059100986501,324398309.30886936,176439817.77456206,2440.0,30669.0,0.033090129919444516,0.4127392135224612,33109.0,No,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Maryland,2021.0,7.7,17051.778129654824,10606.483698528991,427402818.8197982,265851513.90362918,2225.0,22840.0,0.030737563374639093,0.30883645460077075,25065.0,No,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Maryland,2022.0,8.6,11879.562453100485,7174.026093185074,348285012,210328097,3827.0,25159.0,0.052570125552899805,0.3420712722130824,29318.0,No,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,7,Yes,Yes
Massachusetts,2002.0,10.0,,9083.491626501878,,181433661.74774852,9432.0,9432.0,0.11834378920953575,0.11557407180492586,19974.0,No,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2003.0,10.3,11680.650687555288,7491.528873109958,208347766.31392366,133626400.50966233,8027.0,8027.0,0.10618567611186074,0.10476240195246735,17837.0,No,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2004.0,9.3,9236.371722462443,8165.143043310872,137557284.06263316,121603475.34402882,5958.0,6701.0,0.07758923804190704,0.08790156493906838,14893.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2005.0,10.1,8094.050498104972,8094.050498104972,114530814.54818535,114530814.54818535,5660.0,6366.0,0.07074734697448845,0.08339665155762832,14150.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2006.0,12.0,6264.867534552444,5726.4072690532785,108695451.7244849,99353166.11807439,6940.0,7808.0,0.08761520010099735,0.09765859515709426,17350.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2007.0,11.2,6061.345632218959,5579.870824755247,108388982.59533942,99779250.08827332,7153.0,8047.0,0.09189008645607184,0.10324476206361222,17882.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2008.0,11.3,5469.6680992279,4094.2777746041093,105329398.58683166,78843507.10555133,7703.0,8666.0,0.1015811475517928,0.11396033875124928,19257.0,No,No,,Yes,Yes,No,,Yes,Yes,Yes,No,No,5,Yes,Yes
Massachusetts,2009.0,10.8,8338.711294438048,8338.711294438048,90033065.84604761,90033065.84604761,2149.0,8648.0,0.028584349769223607,0.11337773349415281,10797.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2010.0,10.9,5410.21476541903,5410.21476541903,72864772.4606635,72864772.4606635,2811.0,10657.0,0.03766783694690858,0.14114297066419443,13468.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2011.0,10.6,4973.663037403599,4973.663037403599,69984412.59930605,69984412.59930605,2889.5412928514406,11181.45870714856,0.03864573081251091,0.14983328474189372,14071.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2012.0,11.3,5704.069449952464,5328.639667331264,75670185.3230694,70689733.82681654,2425.315444542892,10713.57611046545,0.03264000329106913,0.14348091055813592,13266.0,Yes,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,7,Yes,Yes
Massachusetts,2013.0,12.1,5425.499154217635,5052.895766878846,72349031.22149216,67380365.05132942,2665.4299962144446,10499.155901393468,0.03703117614013233,0.14017377473456252,13335.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2014.0,13.6,4892.077922723697,4565.117416458999,63552984.29410355,59305440.35721886,4883.382548331716,5079.260879301335,0.0674491035804991,0.0702846510758899,12991.0,No,Yes,,Yes,Yes,No,,Yes,Yes,Yes,No,No,6,Yes,Yes
Massachusetts,2015.0,11.5,4677.389750865717,4408.970657666994,62662990.492348015,59066979.900764726,5036.0,5238.0,0.0677984356278356,0.07232509009568783,13397.0,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Massachusetts,2016.0,9.6,4039.5558854354817,3710.0432998744564,55467141.8629146,50942604.55057616,5328.9786472148535,5680.666445623342,0.07270887200806164,0.07647433356160768,13731.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Massachusetts,2017.0,10.6,4274.054420528045,3982.5550373289216,54096706.80062346,50407199.10747216,3870.0,5935.0,0.05325297225891678,0.08126685927893634,12657.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Massachusetts,2018.0,8.7,3429.7934846969288,1264.199793994125,129605036.19972755,47771581.81545,12408.0,21722.0,0.1715470759021153,0.29893346177664626,37788.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Massachusetts,2019.0,7.5,3869.6035136488545,1486.846010423116,144127252.46936524,55379066.50421938,11791.0,21642.0,0.16210011135704366,0.2964535704012164,37246.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Massachusetts,2020.0,8.4,4134.904320195355,1519.0987158358214,155236712.8930942,57031523.08862425,12022.0,21614.0,0.16717422441005103,0.29796385392685315,37543.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Massachusetts,2021.0,7.6,6942.973913295338,2010.644226733967,288091759.5582768,83429671.54409923,15469.0,24275.0,0.21698086741850417,0.3366478060686748,41494.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Massachusetts,2022.0,9.6,4283.507231658204,2027.41197688671,122315549,57892749,8823.0,17627.0,0.1244709666497376,0.24548087903517812,28555.0,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,,,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,NA - Program level only,0,Yes,Yes
Michigan,2002.0,11.6,,6031.480152309624,,159695499.99270192,0.0,26477.0,0.0,0.19118485944732072,26477.0,Yes,,,No,Yes,No,Yes,No,No,Yes,No,Yes,5,No,Yes
Michigan,2003.0,11.4,6034.819086472615,6034.819086472615,155167268.35138386,155167268.35138386,0.0,25712.0,0.0,0.1923341611561593,25712.0,Yes,,,No,Yes,No,Yes,No,No,Yes,No,Yes,5,No,Yes
Michigan,2004.0,13.3,6082.290562019312,6082.290562019312,150408963.30817556,150408963.30817556,0.0,24729.0,0.0,0.18801462817520356,24729.0,Yes,No,,Yes,Yes,No,,No,No,Yes,No,Yes,5,No,Yes
Michigan,2005.0,12.0,5619.770941925741,5619.770941925741,139718745.15815777,139718745.15815777,0.0,24862.0,0.0,0.18924308853976374,24862.0,Yes,No,,No,Yes,No,,No,No,Yes,No,Yes,4,No,Yes
Michigan,2006.0,13.3,6224.04980260912,6224.04980260912,134258978.29208133,134258978.29208133,0.0,21571.0,0.0,0.16241266112516564,21571.0,Yes,No,,Yes,Yes,No,,No,No,Yes,Yes,Yes,6,No,Yes
